match_id,event,date,map,map_num,player,agent,rating,acs,kills,deaths,assists,plus_minus,kast,adr,hs_perc,first_kills,first_deaths,plus_minus_f,clutches,role,igl,result,kd_ratio,year
427996,amer_k_25,2025-02-07,split,4,bang,omen,0.86,152,11,13,9,-2,0.75,95,0.36,0,3,-3,0,controller,no,w,0.8461538461538461,2025
427996,amer_k_25,2025-02-08,split,1,johnqt,tejo,1.54,208,14,7,6,7,0.82,137,0.47,0,0,0,1,scan,yes,w,2.0,2025
427996,amer_k_25,2025-02-08,split,1,n4rrate,breach,1.41,240,16,9,8,7,0.88,153,0.25,2,2,0,1,flex,no,w,1.7777777777777777,2025
427996,amer_k_25,2025-02-08,split,1,zellsis,viper,1.21,268,18,11,2,7,0.88,174,0.24,3,1,2,1,sentinel,no,w,1.6363636363636365,2025
427996,amer_k_25,2025-02-08,split,1,zekken,yoru,1.2,252,17,12,3,5,0.88,176,0.43,3,2,1,0,duelist,no,w,1.4166666666666667,2025
427996,amer_k_25,2025-02-08,split,1,bang,omen,1.19,221,13,11,10,2,0.88,137,0.32,3,1,2,0,controller,no,w,1.1818181818181819,2025
427996,amer_k_25,2025-02-08,pearl,2,zellsis,vyse,1.05,169,13,14,4,-1,0.67,115,0.17,0,2,-2,0,sentinel,no,l,0.9285714285714286,2025
427996,amer_k_25,2025-02-08,pearl,2,bang,astra,1.0,182,12,14,10,-2,0.71,129,0.31,2,2,0,0,controller,no,l,0.8571428571428571,2025
427996,amer_k_25,2025-02-08,pearl,2,zekken,yoru,1.0,220,16,16,3,0,0.62,135,0.22,2,4,-2,1,duelist,no,l,1.0,2025
427996,amer_k_25,2025-02-08,pearl,2,johnqt,tejo,0.68,160,11,16,5,-5,0.67,101,0.31,3,1,2,0,scan,yes,l,0.6875,2025
427996,amer_k_25,2025-02-08,pearl,2,n4rrate,fade,0.67,150,11,15,7,-4,0.71,87,0.14,3,2,1,0,flex,no,l,0.7333333333333333,2025
427996,amer_k_25,2025-02-08,abyss,3,johnqt,tejo,1.57,263,20,11,3,9,0.82,191,0.23,4,1,3,1,scan,yes,w,1.8181818181818181,2025
427996,amer_k_25,2025-02-08,abyss,3,bang,astra,1.08,223,16,14,12,2,0.82,124,0.42,1,2,-1,0,controller,no,w,1.1428571428571428,2025
427996,amer_k_25,2025-02-08,abyss,3,n4rrate,omen,1.01,162,14,13,3,1,0.73,113,0.33,2,0,2,1,flex,no,w,1.0769230769230769,2025
427996,amer_k_25,2025-02-08,abyss,3,zellsis,kayo,0.94,161,12,15,18,-3,0.73,86,0.18,1,2,-1,0,sentinel,no,w,0.8,2025
427996,amer_k_25,2025-02-08,abyss,3,zekken,jett,0.91,190,16,13,2,3,0.59,133,0.31,4,5,-1,0,duelist,no,w,1.2307692307692308,2025
427996,amer_k_25,2025-02-08,fracture,4,johnqt,tejo,0.9,163,9,14,6,-5,0.56,120,0.31,0,2,-2,0,scan,yes,l,0.6428571428571429,2025
427996,amer_k_25,2025-02-08,fracture,4,zekken,yoru,0.88,160,10,13,2,-3,0.61,113,0.25,2,3,-1,0,duelist,no,l,0.7692307692307693,2025
427996,amer_k_25,2025-02-08,fracture,4,zellsis,vyse,0.85,194,11,15,5,-4,0.56,161,0.24,0,5,-5,0,sentinel,no,l,0.7333333333333333,2025
427996,amer_k_25,2025-02-08,fracture,4,n4rrate,breach,0.74,151,9,15,4,-6,0.61,103,0.3,2,1,1,1,flex,no,l,0.6,2025
427996,amer_k_25,2025-02-08,fracture,4,bang,brimstone,0.52,122,6,16,7,-10,0.56,78,0.31,2,1,1,0,controller,no,l,0.375,2025
427996,amer_k_25,2025-02-08,haven,5,bang,omen,1.12,228,19,17,10,2,0.78,153,0.51,2,1,1,0,controller,no,l,1.1176470588235294,2025
427996,amer_k_25,2025-02-08,haven,5,n4rrate,iso,1.09,281,21,19,7,2,0.74,177,0.33,7,2,5,0,flex,no,l,1.105263157894737,2025
427996,amer_k_25,2025-02-08,haven,5,johnqt,sova,1.04,201,15,16,7,-1,0.7,159,0.36,1,2,-1,0,scan,yes,l,0.9375,2025
427996,amer_k_25,2025-02-08,haven,5,zekken,yoru,0.83,161,15,16,3,-1,0.65,101,0.22,1,3,-2,0,duelist,no,l,0.9375,2025
427996,amer_k_25,2025-02-08,haven,5,zellsis,cypher,0.51,124,9,18,6,-9,0.57,80,0.26,1,3,-2,1,sentinel,no,l,0.5,2025
596422,amer_k_26,2026-01-18,split,1,johnqt,omen,1.04,205,12,15,4,-3,0.72,144,0.3,1,3,-2,0,controller,no,l,0.8,2026
596422,amer_k_26,2026-01-18,split,1,cortezia,viper,0.89,206,12,14,7,-2,0.72,158,0.27,1,2,-1,1,sentinel,no,l,0.8571428571428571,2026
596422,amer_k_26,2026-01-18,split,1,reduxx,yoru,0.8,157,9,16,5,-7,0.61,100,0.35,3,2,1,0,flex,no,l,0.5625,2026
596422,amer_k_26,2026-01-18,split,1,kyu,tejo,0.74,153,10,15,2,-5,0.56,103,0.21,0,2,-2,1,scan,yes,l,0.6666666666666666,2026
596422,amer_k_26,2026-01-18,split,1,n4rrate,waylay,0.52,155,10,16,2,-6,0.67,93,0.18,0,4,-4,0,duelist,no,l,0.625,2026
596422,amer_k_26,2026-01-18,breeze,2,johnqt,astra,1.75,253,25,8,5,17,0.92,170,0.39,0,0,0,2,controller,no,l,3.125,2026
596422,amer_k_26,2026-01-18,breeze,2,n4rrate,neon,0.98,210,19,17,2,2,0.54,145,0.4,3,6,-3,0,duelist,no,l,1.1176470588235294,2026
596422,amer_k_26,2026-01-18,breeze,2,kyu,skye,0.95,197,15,18,8,-3,0.63,136,0.27,1,2,-1,0,scan,yes,l,0.8333333333333334,2026
596422,amer_k_26,2026-01-18,breeze,2,cortezia,viper,0.72,163,13,17,3,-4,0.63,113,0.5,4,0,4,0,sentinel,no,l,0.7647058823529411,2026
596422,amer_k_26,2026-01-18,breeze,2,reduxx,yoru,0.4,100,6,18,4,-12,0.58,72,0.35,3,5,-2,0,flex,no,l,0.3333333333333333,2026
596422,amer_k_26,2026-01-23,abyss,1,johnqt,tejo,1.76,295,24,9,1,15,0.9,195,0.43,1,0,1,0,controller,no,w,2.6666666666666665,2026
596422,amer_k_26,2026-01-23,abyss,1,reduxx,yoru,1.23,229,18,12,5,6,0.76,158,0.58,4,1,3,0,flex,no,w,1.5,2026
596422,amer_k_26,2026-01-23,abyss,1,kyu,breach,0.99,138,12,11,6,1,0.76,76,0.15,1,0,1,0,scan,yes,w,1.0909090909090908,2026
596422,amer_k_26,2026-01-23,abyss,1,n4rrate,waylay,0.92,201,13,15,6,-2,0.86,144,0.26,4,2,2,0,duelist,no,w,0.8666666666666667,2026
596422,amer_k_26,2026-01-23,abyss,1,cortezia,astra,0.81,122,9,13,5,-4,0.71,90,0.38,3,3,0,0,sentinel,no,w,0.6923076923076923,2026
596422,amer_k_26,2026-01-23,pearl,2,johnqt,astra,1.25,215,22,13,9,9,0.92,129,0.25,2,0,2,1,controller,no,w,1.6923076923076923,2026
596422,amer_k_26,2026-01-23,pearl,2,reduxx,yoru,1.18,242,20,16,6,4,0.71,149,0.27,7,3,4,0,flex,no,w,1.25,2026
596422,amer_k_26,2026-01-23,pearl,2,kyu,sova,1.05,221,17,15,9,2,0.88,147,0.24,2,3,-1,0,scan,yes,w,1.1333333333333333,2026
596422,amer_k_26,2026-01-23,pearl,2,cortezia,killjoy,0.86,153,11,15,6,-4,0.63,124,0.31,0,4,-4,1,sentinel,no,w,0.7333333333333333,2026
596422,amer_k_26,2026-01-23,pearl,2,n4rrate,waylay,0.63,140,11,18,6,-7,0.63,100,0.2,0,3,-3,0,duelist,no,w,0.6111111111111112,2026
596422,amer_k_26,2026-01-25,corrode,1,johnqt,tejo,1.73,327,30,15,4,15,0.75,205,0.27,3,0,3,3,controller,no,l,2.0,2026
596422,amer_k_26,2026-01-25,corrode,1,kyu,fade,1.02,196,16,16,7,0,0.63,124,0.15,2,2,0,1,scan,yes,l,1.0,2026
596422,amer_k_26,2026-01-25,corrode,1,cortezia,viper,0.96,213,16,17,6,-1,0.71,163,0.27,2,1,1,0,sentinel,no,l,0.9411764705882353,2026
596422,amer_k_26,2026-01-25,corrode,1,n4rrate,waylay,0.61,133,9,19,10,-10,0.67,95,0.16,1,2,-1,0,duelist,no,l,0.47368421052631576,2026
596422,amer_k_26,2026-01-25,corrode,1,reduxx,omen,0.49,123,9,20,9,-11,0.54,79,0.37,5,6,-1,0,flex,no,l,0.45,2026
596422,amer_k_26,2026-01-25,split,2,reduxx,yoru,1.35,294,34,22,6,12,0.77,196,0.32,6,5,1,0,flex,no,l,1.5454545454545454,2026
596422,amer_k_26,2026-01-25,split,2,johnqt,omen,1.33,220,22,17,14,5,0.8,153,0.29,1,2,-1,2,controller,no,l,1.2941176470588236,2026
596422,amer_k_26,2026-01-25,split,2,cortezia,viper,0.84,200,19,19,6,0,0.77,125,0.2,2,1,1,1,sentinel,no,l,1.0,2026
596422,amer_k_26,2026-01-25,split,2,kyu,fade,0.63,143,14,24,7,-10,0.67,94,0.15,1,2,-1,0,scan,yes,l,0.5833333333333334,2026
596422,amer_k_26,2026-01-25,split,2,n4rrate,waylay,0.6,162,15,26,10,-11,0.73,107,0.15,5,5,0,0,duelist,no,l,0.5769230769230769,2026
596422,amer_k_26,2026-02-06,corrode,1,reduxx,waylay,1.17,176,15,12,4,3,0.78,121,0.16,4,6,-2,0,flex,no,l,1.25,2026
596422,amer_k_26,2026-02-06,corrode,1,kyu,sova,1.15,237,18,16,5,2,0.65,157,0.26,3,2,1,0,scan,yes,l,1.125,2026
596422,amer_k_26,2026-02-06,corrode,1,n4rrate,neon,1.02,248,20,18,5,2,0.7,155,0.24,5,1,4,0,duelist,no,l,1.1111111111111112,2026
596422,amer_k_26,2026-02-06,corrode,1,johnqt,omen,0.79,126,9,15,15,-6,0.74,85,0.24,0,0,0,0,controller,no,l,0.6,2026
596422,amer_k_26,2026-02-06,corrode,1,cortezia,viper,0.73,139,12,18,2,-6,0.65,97,0.38,1,1,0,0,sentinel,no,l,0.6666666666666666,2026
596422,amer_k_26,2026-02-06,bind,2,n4rrate,chamber,1.14,248,21,20,2,1,0.73,154,0.21,8,4,4,0,duelist,no,l,1.05,2026
596422,amer_k_26,2026-02-06,bind,2,cortezia,viper,0.95,209,20,19,3,1,0.58,141,0.38,1,3,-2,0,sentinel,no,l,1.0526315789473684,2026
596422,amer_k_26,2026-02-06,bind,2,reduxx,waylay,0.85,191,18,18,2,0,0.62,123,0.32,2,4,-2,0,flex,no,l,1.0,2026
596422,amer_k_26,2026-02-06,bind,2,kyu,skye,0.71,129,12,17,9,-5,0.65,77,0.24,0,4,-4,0,scan,yes,l,0.7058823529411765,2026
596422,amer_k_26,2026-02-06,bind,2,johnqt,brimstone,0.64,89,7,17,5,-10,0.62,64,0.23,0,0,0,1,controller,no,l,0.4117647058823529,2026
